flight_key,ORIGIN,DEST,dep_hour,count
AA6348,IAD,BOS,8,1
AA6349,SFO,SEA,21,1
AA6357,IAD,ATL,1,1
AA638,ATL,BOS,17,1
AA6381,ORD,DFW,20,1
AA639,ORD,LAX,12,1
AA6398,JFK,IAD,0,1
AA6399,LAX,DFW,5,1
AA6414,DFW,SEA,18,1
AA6416,ORD,DEN,20,1
AA6424,DFW,ATL,22,1
AA6431,JFK,BOS,17,1
AA6436,ORD,SFO,12,1
AA6441,SEA,ORD,20,1
AA6445,SFO,DFW,18,1
AA6448,IAD,BOS,6,1
AA646,IAD,DEN,16,1
AA6464,ORD,IAD,20,1
AA647,ATL,ORD,10,1
AA6480,ATL,DEN,8,1
AA6483,ATL,SFO,7,1
AA6489,DEN,IAD,13,1
AA649,BOS,SFO,2,1
AA6501,ORD,ATL,16,1
AA6502,JFK,DFW,0,1
AA6521,BOS,ATL,12,1
AA6531,DEN,BOS,3,1
AA6540,IAD,DFW,20,1
AA6556,ATL,BOS,14,1
AA6557,ATL,SEA,1,1
AA6566,JFK,DFW,21,1
AA657,JFK,SEA,0,1
AA6570,JFK,ATL,8,1
AA6574,JFK,IAD,20,1
AA6576,JFK,ATL,7,1
AA6580,JFK,DFW,10,1
AA6589,JFK,LAX,16,1
AA6591,BOS,JFK,15,1
AA660,ORD,IAD,18,1
AA6602,ATL,BOS,7,1
AA6615,ORD,DEN,16,1
AA6617,ATL,SFO,3,1
AA6639,DEN,LAX,2,1
AA6642,SEA,DFW,1,1
AA6645,LAX,JFK,2,1
AA6647,SEA,IAD,14,1
AA6658,DFW,DEN,17,1
AA6660,BOS,DEN,14,1
AA6669,SFO,LAX,5,1
AA6670,LAX,ATL,6,1
AA668,JFK,ORD,0,1
AA6682,IAD,ORD,13,1
AA6686,ATL,DFW,14,1
AA6691,LAX,SFO,10,1
AA6692,ORD,SFO,19,1
AA6697,SFO,ATL,10,1
AA6709,ATL,DFW,23,1
AA6716,ATL,SFO,22,1
AA6717,SEA,JFK,19,1
AA6718,BOS,ORD,12,1
AA6719,SFO,SEA,18,1
AA6723,SEA,SFO,2,1
AA6730,SEA,DFW,22,1
AA6738,BOS,JFK,5,1
AA6743,IAD,ORD,9,1
AA6744,LAX,ORD,14,1
AA6745,DEN,ORD,8,1
AA6746,BOS,ORD,19,1
AA6749,DFW,DEN,23,1
AA6752,ATL,DEN,12,1
AA6753,DFW,DEN,15,1
AA676,DEN,ORD,14,1
AA6775,DEN,IAD,3,1
AA6778,DEN,SFO,13,1
AA6801,IAD,LAX,15,1
AA6803,BOS,ATL,11,1
AA6805,LAX,ATL,14,1
AA6807,ATL,LAX,10,1
AA6819,LAX,SEA,19,1
AA6830,DFW,SFO,7,1
AA6844,ATL,SFO,2,1
AA6847,DFW,SFO,18,1
AA6854,ORD,JFK,18,1
AA686,BOS,SEA,8,1
AA6888,SEA,LAX,16,1
AA6897,BOS,DEN,22,1
AA6910,IAD,SEA,15,1
AA6924,JFK,ATL,13,1
AA6926,DFW,JFK,10,1
AA6927,DFW,DEN,16,1
AA6933,LAX,ATL,13,1
AA6934,IAD,SFO,6,1
AA6947,BOS,SEA,16,1
AA6949,LAX,BOS,21,1
AA6951,LAX,DFW,23,1
AA6955,LAX,IAD,22,1
AA6957,ATL,JFK,18,1
AA696,DEN,BOS,2,1
AA6962,DEN,IAD,16,1
AA6976,ATL,BOS,11,1
AA6980,DFW,ORD,21,1
AA7004,BOS,IAD,1,1
AA7007,SEA,JFK,19,1
AA7009,ATL,BOS,13,1
AA7015,DFW,ORD,6,1
AA7021,DEN,SFO,5,1
AA7035,DEN,BOS,20,1
AA7060,ATL,DFW,14,1
AA7063,DFW,LAX,8,1
AA7075,JFK,BOS,6,1
AA7080,JFK,LAX,23,1
AA7087,ORD,SFO,14,1
AA7092,SEA,LAX,7,1
AA7098,DEN,SEA,11,1
AA7099,ATL,BOS,13,1
AA7105,IAD,ATL,1,1
AA7110,IAD,BOS,16,1
AA7115,ORD,JFK,13,1
AA7119,IAD,ORD,0,1
AA7122,BOS,IAD,23,1
AA7124,LAX,SEA,18,1
AA7125,ATL,DEN,14,1
AA7129,SFO,BOS,15,1
AA7134,IAD,JFK,13,1
AA7137,JFK,LAX,2,1
AA7138,LAX,DEN,9,1
AA7139,ATL,SEA,11,1
AA7156,DFW,IAD,9,1
AA7164,LAX,JFK,15,1
AA7185,LAX,BOS,20,1
AA7187,ATL,DFW,22,1
AA719,SEA,DEN,1,1
AA7194,DFW,ATL,16,1
AA7202,BOS,DFW,23,1
AA7225,IAD,LAX,13,1
AA7253,SEA,ORD,11,1
AA7257,ATL,JFK,9,1
AA7266,DFW,JFK,20,1
AA7274,SFO,BOS,12,1
AA7276,DFW,ORD,8,1
AA7279,ATL,DFW,2,1
AA7280,SFO,SEA,10,1
AA7284,ATL,SFO,22,1
AA7287,LAX,JFK,0,1
AA7295,SEA,IAD,6,1
AA730,BOS,DFW,20,1
AA7308,IAD,JFK,6,1
AA7309,IAD,ORD,1,1
AA7311,ATL,LAX,2,1
AA732,SEA,DFW,11,1
AA7328,ATL,SFO,8,1
AA7334,BOS,ATL,1,1
AA7336,JFK,LAX,3,1
AA7340,IAD,DFW,22,1
AA7354,ATL,IAD,10,1
AA7358,SEA,BOS,4,1
AA7362,ORD,IAD,9,1
AA7363,ATL,LAX,5,1
AA7369,LAX,DEN,10,1
AA7378,IAD,JFK,9,1
AA7387,DFW,ORD,23,1
AA7388,JFK,IAD,8,1
AA7390,BOS,ATL,4,1
AA7394,DEN,ORD,0,1
AA7398,DFW,DEN,7,1
AA7404,SFO,IAD,20,1
AA7409,SFO,DEN,8,1
AA7415,JFK,IAD,3,1
AA7417,SEA,LAX,10,1
AA7418,DFW,SFO,1,1
AA7432,BOS,LAX,11,1
AA7449,IAD,ATL,15,1
AA7458,ORD,BOS,12,1
AA7470,ORD,DFW,2,1
AA7472,BOS,JFK,15,1
AA7479,IAD,ORD,2,1
AA7480,DFW,DEN,2,1
AA7483,ATL,IAD,22,1
AA7484,JFK,BOS,7,1
AA7486,ATL,DEN,12,1
AA750,SFO,LAX,7,1
AA7506,JFK,ATL,3,1
AA7510,JFK,BOS,5,1
AA7511,ATL,BOS,13,1
AA7518,BOS,ATL,4,1
AA7559,SEA,JFK,2,1
AA7561,JFK,DFW,15,1
AA7562,LAX,DFW,13,1
AA7564,ATL,IAD,20,1
AA7565,ORD,IAD,17,1
AA7567,IAD,ORD,13,1
AA7578,BOS,ATL,11,1
AA7586,LAX,SEA,16,1
AA7588,BOS,IAD,1,1
AA7589,DFW,SEA,5,1
AA7594,ORD,BOS,7,1
AA7599,ORD,JFK,9,1
AA7608,DFW,JFK,12,1
AA7623,LAX,ORD,23,1
AA764,ORD,IAD,17,1
AA7644,JFK,LAX,6,1
AA7657,ATL,DEN,19,1
AA7662,SFO,ATL,22,1
AA7663,SFO,ORD,17,1
AA7675,ORD,BOS,15,1
AA7692,BOS,JFK,15,1
AA7696,JFK,ATL,9,1
AA7697,SFO,DFW,7,1
AA7701,LAX,BOS,21,1
AA7704,DFW,ATL,21,1
AA7706,ORD,ATL,13,1
AA7719,ORD,LAX,9,1
AA7739,IAD,BOS,19,1
AA7742,DFW,LAX,15,1
AA7751,ATL,LAX,3,1
AA7753,DEN,ORD,6,1
AA7757,BOS,LAX,17,1
AA7761,DEN,SEA,2,1
AA7770,IAD,LAX,19,1
AA7771,ATL,SEA,2,1
AA7774,ORD,DFW,9,1
AA779,ORD,ATL,0,1
AA7796,SFO,JFK,14,1
AA781,SEA,IAD,12,1
AA7816,BOS,IAD,8,1
AA7819,SEA,DEN,7,1
AA7821,DFW,SEA,3,1
AA7830,BOS,SEA,6,1
AA7844,ORD,ATL,0,1
AA7846,DFW,ATL,5,1
AA7848,IAD,SFO,12,1
AA7851,LAX,SEA,9,1
AA7858,DFW,SEA,13,1
AA7859,ORD,ATL,5,1
AA7860,ATL,SEA,13,1
AA7893,ORD,LAX,3,1
AA7896,DFW,ATL,20,1
AA7897,SEA,IAD,2,1
AA7926,ATL,BOS,21,1
AA7938,ORD,DFW,2,1
AA796,IAD,ATL,13,1
AA7971,JFK,SFO,16,1
AA7975,JFK,ORD,13,1
AA7980,ATL,BOS,15,1
AA7985,IAD,ATL,18,1
AA8006,DFW,SFO,12,1
AA8009,SEA,BOS,15,1
AA8017,SFO,IAD,3,1
AA8019,ORD,ATL,17,1
AA802,LAX,DFW,20,1
AA8029,SFO,SEA,5,1
AA8039,SEA,DEN,17,1
AA8045,ATL,BOS,23,1
AA8050,BOS,IAD,3,1
AA8052,LAX,ATL,2,1
AA8068,SFO,IAD,12,1
AA8079,DFW,SFO,12,1
AA8087,BOS,ATL,18,1
AA8092,SEA,IAD,7,1
AA8094,ATL,ORD,21,1
AA8095,ORD,LAX,4,1
AA8099,DFW,SEA,15,1
AA8105,SEA,ORD,14,1
AA8109,ATL,LAX,23,1
AA8121,DEN,SFO,15,1
AA8122,ORD,DEN,3,1
AA8129,DEN,SEA,22,1
AA8140,DEN,ORD,2,1
AA8141,BOS,DFW,0,1
AA8142,DFW,JFK,22,1
AA8143,LAX,ATL,16,1
AA816,BOS,DFW,17,1
AA8162,SEA,DFW,18,1
AA8167,SFO,BOS,22,1
AA817,BOS,DFW,14,1
AA8198,DEN,SEA,8,1
AA8200,ATL,BOS,8,1
AA8210,SFO,BOS,19,1
AA8224,IAD,JFK,3,1
AA8229,BOS,IAD,11,1
AA8237,ORD,BOS,21,1
AA8239,DFW,DEN,15,1
AA825,SFO,BOS,15,1
AA8254,SFO,SEA,0,1
AA8257,JFK,ORD,4,1
AA8268,BOS,IAD,15,1
AA8269,IAD,JFK,21,1
AA830,ORD,BOS,21,1
AA8304,IAD,JFK,6,1
AA8312,SFO,LAX,16,1
AA8336,JFK,IAD,19,1
AA834,BOS,SFO,23,1
AA8340,BOS,LAX,19,1
AA8345,DFW,LAX,10,1
AA835,IAD,DEN,0,1
AA8352,IAD,ORD,12,1
AA8353,BOS,ATL,3,1
AA836,IAD,JFK,5,1
AA837,ORD,DEN,4,1
AA8375,ORD,SEA,21,1
AA8378,SFO,SEA,10,1
AA8389,DEN,DFW,6,1
AA8393,LAX,BOS,2,1
AA8395,ATL,SEA,12,1
AA8402,JFK,LAX,2,1
AA8413,LAX,DFW,20,1
AA8414,ATL,ORD,16,1
AA8415,JFK,BOS,6,1
AA8425,SFO,ORD,11,1
AA8429,ORD,BOS,16,1
AA843,ATL,ORD,9,1
AA8434,ORD,IAD,23,1
AA8435,LAX,DEN,11,1
AA8437,DEN,ORD,10,1
AA8440,ATL,LAX,7,1
AA8446,BOS,JFK,23,1
AA8447,BOS,DEN,16,1
AA8456,DFW,DEN,10,1
AA8480,DEN,ORD,16,1
AA8484,JFK,ATL,5,1
AA8485,LAX,DFW,4,1
AA8487,SFO,DFW,20,1
AA8497,BOS,JFK,14,1
AA8500,DFW,ATL,13,1
AA8502,ATL,SFO,11,1
AA8504,DEN,SFO,22,1
AA851,LAX,DFW,2,1
AA8516,DFW,ATL,10,1
AA8523,BOS,JFK,16,1
AA8526,ATL,SFO,22,1
AA8529,JFK,BOS,23,1
AA8538,SEA,DEN,6,1
AA8555,IAD,SEA,3,1
AA8569,JFK,DEN,1,1
AA8571,ORD,BOS,6,1
AA8575,JFK,DEN,11,1
AA858,LAX,ATL,14,1
AA8583,SFO,ORD,3,1
AA8584,ATL,SEA,5,1
AA8586,SEA,LAX,16,1
AA8593,LAX,SEA,3,1
AA8605,JFK,IAD,13,1
AA8623,DFW,LAX,20,1
AA8628,SEA,ORD,23,1
AA8630,SFO,BOS,21,1
AA8637,LAX,DEN,14,1
AA8639,ATL,SFO,11,1
AA8645,DFW,BOS,10,1
AA8661,DFW,IAD,5,1
AA8677,ORD,SFO,18,1
AA868,DFW,ORD,22,1
AA8682,BOS,IAD,22,1
AA8691,SEA,ATL,21,1
AA8692,SFO,DEN,17,1
AA8693,DEN,SEA,5,1
AA8700,JFK,BOS,4,1
AA8709,LAX,IAD,9,1
AA8717,SFO,ORD,17,1
AA8742,LAX,JFK,23,1
AA8748,SFO,BOS,21,1
AA8753,DFW,SFO,0,1
AA8769,LAX,JFK,20,1
AA8770,BOS,SFO,11,1
AA878,ATL,SFO,23,1
AA8780,JFK,ORD,15,1
AA8789,JFK,BOS,18,1
AA8793,BOS,ATL,23,1
AA8797,ATL,BOS,14,1
AA8802,ATL,DFW,17,1
AA8810,ATL,DEN,8,1
AA8837,IAD,ORD,18,1
AA8840,IAD,SEA,5,1
AA8842,ORD,DFW,7,1
AA8851,IAD,DEN,23,1
AA8857,JFK,IAD,22,1
AA8861,IAD,ATL,15,1
AA8878,LAX,DFW,4,1
AA888,IAD,DEN,14,1
AA8884,LAX,BOS,11,1
AA8885,JFK,SFO,16,1
AA8889,SEA,DFW,1,1
AA8891,ORD,IAD,13,1
AA8894,ATL,SEA,3,1
AA8895,ORD,DFW,12,1
AA8910,LAX,ATL,18,1
AA8930,ORD,DEN,19,1
AA8935,SFO,JFK,21,1
AA8939,IAD,DEN,19,1
AA894,ATL,JFK,14,1
AA8943,ATL,ORD,21,1
AA8970,DEN,SEA,4,1
AA8982,LAX,DFW,0,1
AA8988,ATL,DEN,21,1
AA8991,DEN,IAD,15,1
AA8996,JFK,SFO,9,1
AA9002,ATL,BOS,19,1
AA9018,SFO,ORD,12,1
AA9034,SFO,IAD,18,1
AA9043,ATL,LAX,2,1
AA9047,BOS,ATL,14,1
AA9052,LAX,DFW,1,1
AA9054,ATL,SFO,1,1
AA9056,JFK,LAX,13,1
AA9069,SEA,DFW,10,1
AA9077,IAD,ATL,15,1
AA9078,DEN,ORD,21,1
AA9088,DEN,ORD,1,1
AA9093,SEA,ATL,8,1
AA9099,ORD,JFK,3,1
AA9122,BOS,IAD,1,1
AA9130,BOS,LAX,16,1
AA9133,DFW,LAX,15,1
AA9134,JFK,BOS,13,1
AA9136,ATL,ORD,22,1
AA914,JFK,LAX,8,1
AA9149,SFO,LAX,23,1
AA915,ATL,JFK,11,1
AA9151,DFW,DEN,10,1
AA9152,BOS,IAD,7,1
AA9156,ORD,JFK,10,1
AA9179,BOS,SFO,22,1
AA9180,ORD,SFO,6,1
AA9193,SEA,LAX,16,1
AA9195,DFW,SFO,11,1
AA9201,ORD,IAD,10,1
AA9202,JFK,ATL,22,1
AA9207,SEA,ATL,13,1
AA9213,JFK,SEA,5,1
AA9215,LAX,DFW,23,1
AA9218,JFK,ORD,19,1
AA925,SFO,JFK,1,1
AA9251,DFW,DEN,3,1
AA9261,IAD,DEN,20,1
AA9263,DFW,DEN,1,1
AA927,BOS,ORD,20,1
AA9272,SFO,DFW,14,1
AA9277,DFW,IAD,13,1
AA9291,LAX,IAD,4,1
AA930,SEA,IAD,5,1
AA9300,LAX,IAD,13,1
AA9307,BOS,SEA,20,1
AA9310,IAD,DFW,14,1
AA9315,ORD,LAX,16,1
AA9317,SFO,LAX,8,1
AA9323,ATL,SEA,1,1
AA9329,JFK,LAX,13,1
AA933,ATL,DEN,16,1
AA9331,SEA,DFW,18,1
AA9341,DFW,JFK,15,1
AA9343,JFK,ORD,16,1
AA9345,SFO,DFW,20,1
AA9351,SFO,DEN,5,1
AA9352,BOS,SEA,4,1
AA9355,DEN,DFW,7,1
AA9356,IAD,JFK,8,1
AA9358,SFO,DEN,2,1
AA936,ORD,DFW,22,1
AA9360,ORD,ATL,5,1
AA9363,ORD,IAD,22,1
AA9366,ATL,LAX,8,1
AA938,ORD,LAX,9,1
AA9380,IAD,DEN,21,1
AA9382,LAX,ATL,21,1
AA9386,DFW,SFO,15,1
AA9388,JFK,LAX,0,1
AA9393,BOS,ATL,9,1
AA9401,SFO,BOS,1,1
AA9404,DEN,ORD,6,1
AA9413,SEA,ORD,18,1
AA942,SEA,SFO,8,1
AA9423,ATL,DEN,14,1
AA9444,LAX,ORD,4,1
AA9447,ORD,DFW,6,1
AA9452,DEN,IAD,20,1
AA9454,LAX,ORD,20,1
AA9464,SFO,IAD,20,1
AA9466,SEA,DEN,3,1
AA948,LAX,ATL,1,1
AA9481,BOS,LAX,15,1
AA9485,ATL,SFO,1,1
AA9495,ATL,DEN,13,1
AA950,BOS,SFO,22,1
AA9501,SFO,DEN,15,1
AA9503,BOS,SEA,0,1
AA9510,LAX,DEN,9,1
AA9513,DEN,SEA,9,1
AA9514,JFK,SEA,12,1
AA9516,DEN,ATL,18,1
AA9540,LAX,SEA,4,1
AA9545,BOS,JFK,18,1
AA9554,BOS,SFO,19,1
AA9556,DEN,DFW,15,1
AA9559,SEA,ATL,19,1
AA9561,DEN,BOS,23,1
AA9571,IAD,LAX,0,1
AA9587,ORD,BOS,21,1
AA959,DEN,IAD,10,1
AA9590,DEN,JFK,3,1
AA9599,ORD,IAD,12,1
AA9611,LAX,ATL,8,1
AA9619,JFK,BOS,9,1
AA962,SEA,DFW,23,1
AA9624,ATL,BOS,9,1
AA9645,JFK,BOS,3,1
AA9650,ATL,SEA,1,1
AA9658,IAD,ORD,18,1
AA9661,ORD,DFW,11,1
AA9663,DEN,LAX,7,1
AA9667,IAD,ORD,22,1
AA9684,JFK,SFO,3,1
AA9686,ATL,JFK,14,1
AA9689,IAD,DFW,3,1
AA9698,DFW,JFK,23,1
AA9699,BOS,DEN,5,1
AA9707,BOS,ORD,0,1
AA9711,ATL,SEA,18,1
AA9714,DEN,ORD,2,1
AA972,ORD,LAX,7,1
AA9723,DEN,LAX,15,1
AA9724,BOS,SEA,22,1
AA9725,DEN,ORD,21,1
AA9731,LAX,SEA,1,1
AA9751,DFW,IAD,6,1
AA9752,LAX,ORD,4,1
AA977,ATL,SEA,7,1
AA9800,SFO,LAX,11,1
AA9803,DEN,LAX,13,1
AA9805,BOS,ORD,4,1
AA9807,DFW,IAD,8,1
AA9811,LAX,JFK,23,1
AA9817,BOS,JFK,11,1
AA9819,SFO,ORD,8,1
AA9833,JFK,BOS,14,1
AA9837,JFK,ATL,13,1
AA984,IAD,BOS,6,1
AA9848,JFK,BOS,20,1
AA985,DFW,DEN,8,1
AA9853,JFK,SFO,9,1
AA9854,ATL,DFW,4,1
AA9857,ORD,BOS,2,1
AA9858,SEA,DEN,20,1
AA9884,SEA,DEN,13,1
AA9887,BOS,LAX,21,1
AA989,JFK,LAX,2,1
AA9896,JFK,SEA,14,1
AA9897,LAX,SFO,10,1
AA9902,DFW,DEN,16,1
AA9915,ATL,DFW,22,1
AA9931,BOS,ORD,18,1
AA9945,SEA,SFO,14,1
AA9946,ATL,BOS,19,1
AA9947,IAD,ATL,14,1
AA995,IAD,ORD,14,1
AA9950,IAD,LAX,15,1
AA9956,SEA,DFW,21,1
AA9962,SFO,ORD,15,1
AA9970,SFO,DFW,7,1
AA9971,SEA,JFK,4,1
AA9981,DEN,LAX,11,1
AA9982,ORD,ATL,13,1
AA9992,BOS,ATL,7,1
AA9996,DFW,DEN,17,1
AS1003,DFW,IAD,8,1
AS101,IAD,LAX,13,1
AS1012,SFO,DEN,6,1
AS1018,BOS,DFW,1,1
AS102,ORD,DEN,13,1
AS1023,SEA,ATL,2,1
AS1025,DEN,JFK,7,1
AS1030,BOS,DFW,4,1
AS1032,DFW,BOS,0,1
AS1044,ORD,SFO,9,1
AS105,JFK,BOS,22,1
AS1054,BOS,IAD,20,1
AS1056,SEA,BOS,17,1
AS1060,JFK,SFO,15,1
AS1062,ATL,ORD,12,1
AS1068,BOS,DEN,23,1
AS107,SFO,DFW,19,1
AS1085,JFK,ORD,15,1
AS1087,BOS,SFO,20,1
AS1096,DFW,BOS,5,1
AS111,IAD,SEA,3,1
AS1116,LAX,ATL,15,1
AS1119,LAX,SFO,2,1
AS1122,LAX,ATL,5,1
AS1128,DFW,JFK,15,1
AS1131,DEN,ORD,17,1
AS1135,SFO,BOS,19,1
AS1142,SFO,DFW,12,1
AS115,BOS,SEA,9,1
AS1152,ORD,IAD,14,1
AS1155,ORD,BOS,8,1
AS1173,SFO,SEA,15,1
AS1174,LAX,SEA,2,1
AS1180,SEA,DFW,19,1
AS1188,ATL,BOS,18,1
AS119,ORD,JFK,7,1
AS1195,SEA,ORD,7,1
AS1206,ORD,DFW,8,1
AS1217,DEN,ORD,0,1
AS1231,BOS,IAD,22,1
AS1237,IAD,ATL,1,1
AS1244,SFO,DEN,19,1
AS1251,JFK,ORD,5,1
AS1252,JFK,ATL,4,1
AS126,ATL,ORD,11,1
AS1262,BOS,LAX,14,1
AS1272,DEN,SFO,6,1
AS1274,SFO,DFW,13,1
AS1276,BOS,ATL,5,1
AS1285,SEA,IAD,17,1
AS1286,DEN,JFK,2,1
AS129,LAX,JFK,15,1
AS1292,LAX,DEN,12,1
AS131,IAD,JFK,4,1
AS1321,LAX,SEA,9,1
AS1326,IAD,ORD,8,1
AS133,BOS,DFW,3,1
AS1338,SEA,DFW,23,1
AS1358,LAX,IAD,5,1
AS1368,ATL,JFK,0,1
AS1371,JFK,DFW,1,1
AS1374,JFK,BOS,13,1
AS1376,ORD,SFO,19,1
AS1379,DEN,SFO,22,1
AS1383,IAD,DFW,23,1
AS1386,IAD,DFW,15,1
AS1392,ATL,IAD,0,1
AS1400,SEA,DEN,10,1
AS1404,ATL,BOS,3,1
AS1408,DEN,SEA,2,1
AS1410,ATL,SEA,17,1
AS142,JFK,ATL,6,1
AS1427,IAD,DFW,17,1
AS1452,DFW,JFK,13,1
AS1459,JFK,IAD,23,1
AS1463,ATL,LAX,21,1
AS148,BOS,JFK,23,1
AS1483,ATL,DFW,6,1
AS1486,ATL,BOS,12,1
AS1495,LAX,DEN,21,1
AS1498,BOS,DEN,18,1
AS150,ATL,LAX,1,1
AS1505,JFK,IAD,20,1
AS1506,ATL,BOS,6,1
AS1507,LAX,BOS,20,1
AS1508,DEN,BOS,17,1
AS151,SEA,ATL,12,1
AS152,ATL,IAD,23,1
AS1521,JFK,LAX,7,1
AS1532,BOS,IAD,14,1
AS1543,BOS,DFW,17,1
AS1561,SEA,BOS,8,1
AS1563,BOS,ATL,1,1
AS1577,ATL,BOS,5,1
AS1584,DFW,DEN,13,1
AS1615,ORD,DFW,2,1
AS1619,ATL,DEN,5,1
AS1626,ATL,JFK,11,1
AS1637,ATL,SFO,8,1
AS1638,SEA,JFK,23,1
AS1643,IAD,DEN,23,1
AS1659,DEN,IAD,2,1
AS1668,JFK,ATL,12,1
AS1679,DFW,BOS,11,1
AS168,DEN,ATL,2,1
AS1687,IAD,DFW,17,1
AS1695,IAD,SEA,12,1
AS1698,JFK,DEN,11,1
AS1701,ORD,SEA,21,1
AS1708,JFK,DFW,8,1
AS171,ATL,DEN,17,1
AS1727,ORD,BOS,16,1
AS1730,JFK,LAX,23,1
AS1748,IAD,ORD,18,1
AS1763,IAD,LAX,22,1
AS1767,IAD,JFK,10,1
AS1772,BOS,DFW,18,1
AS1775,DEN,DFW,12,1
AS1790,SFO,JFK,0,1
AS1797,SFO,LAX,1,1
AS1800,JFK,LAX,8,1
AS1802,DFW,IAD,22,1
AS1803,SFO,ATL,2,1
AS1804,JFK,LAX,14,1
AS1808,DFW,IAD,12,1
AS1814,ATL,JFK,11,1
AS1832,IAD,LAX,17,1
AS1842,DEN,BOS,8,1
AS1845,BOS,SEA,23,1
AS1850,DFW,BOS,1,1
AS1854,SFO,SEA,22,1
AS1856,SFO,LAX,6,1
AS1864,ATL,SFO,16,1
AS1871,LAX,ORD,14,1
AS1878,LAX,DEN,4,1
AS1881,BOS,JFK,13,1
AS1891,JFK,SFO,23,1
AS1899,ORD,ATL,1,1
AS1912,ATL,BOS,6,1
AS1920,LAX,ORD,8,1
AS1922,SFO,BOS,16,1
AS1927,BOS,JFK,10,1
AS1930,DFW,IAD,22,1
AS1932,IAD,DEN,0,1
AS1949,DFW,IAD,4,1
AS195,BOS,DEN,16,1
AS1957,DEN,SEA,7,1
AS1960,LAX,ATL,4,1
AS1972,DEN,SEA,5,1
AS1978,ATL,DEN,19,1
AS1982,SFO,DFW,11,1
AS1984,ATL,DEN,19,1
AS1985,IAD,LAX,16,1
AS1988,SFO,LAX,4,1
AS2004,JFK,BOS,11,1
AS2010,ATL,LAX,22,1
AS2012,IAD,DFW,16,1
AS2017,ATL,JFK,16,1
AS2018,SFO,IAD,19,1
AS2022,DEN,BOS,13,1
AS2023,SFO,DEN,13,1
AS2028,LAX,DFW,5,1
AS2043,LAX,DEN,16,1
AS2053,ORD,BOS,21,1
AS2054,IAD,DEN,0,1
AS206,SEA,DEN,20,1
AS2064,ATL,IAD,9,1
AS2067,ATL,IAD,22,1
AS2069,JFK,IAD,10,1
AS2071,BOS,SFO,10,1
AS2072,JFK,DFW,5,1
AS2073,DFW,JFK,5,1
AS2075,DFW,ORD,8,1
AS2077,ORD,ATL,0,1
AS2086,DEN,SFO,4,1
AS2090,ORD,JFK,15,1
AS2093,LAX,SFO,8,1
AS2118,SFO,DEN,8,1
AS2122,DFW,IAD,8,1
AS2134,SEA,JFK,20,1
AS2137,ATL,LAX,20,1
AS2139,BOS,LAX,7,1
AS2146,BOS,JFK,16,1
AS2148,DEN,DFW,12,1
AS2149,BOS,JFK,7,1
AS2155,SEA,BOS,0,1
AS2157,ATL,JFK,16,1
AS2165,DEN,BOS,2,1
AS2166,ORD,JFK,12,1
AS2168,DEN,BOS,8,1
AS2176,LAX,JFK,7,1
AS2186,DEN,SFO,13,1
AS2190,IAD,ORD,15,1
AS2193,BOS,ORD,6,1
AS2197,IAD,ORD,5,1
AS2200,SFO,JFK,22,1
AS2202,JFK,LAX,18,1
AS2215,IAD,ATL,9,1
AS2216,DEN,JFK,11,1
AS2226,SEA,IAD,22,1
AS2227,BOS,LAX,5,1
AS223,JFK,DFW,7,1
AS2236,IAD,JFK,2,1
AS224,IAD,JFK,7,1
AS2240,JFK,ORD,10,1
AS2262,JFK,IAD,8,1
AS2272,SEA,DEN,23,1
AS2290,SFO,ORD,9,1
AS2296,ORD,SFO,11,1
AS2303,SFO,SEA,23,1
AS2313,IAD,DEN,18,1
AS2316,SEA,JFK,3,1
AS2334,DFW,ATL,8,1
AS234,ATL,LAX,18,1
AS2343,SEA,DEN,10,1
AS2352,DFW,BOS,6,1
AS2358,DEN,IAD,18,1
AS237,LAX,DEN,8,1
AS2377,ATL,ORD,22,1
AS2383,SEA,BOS,8,1
AS2385,JFK,DEN,16,1
AS2390,IAD,ORD,4,1
AS2394,JFK,LAX,22,1
AS2396,DEN,BOS,2,1
AS2401,DEN,SEA,7,1
AS2404,DFW,JFK,22,1
AS2408,BOS,SFO,14,1
AS2414,SFO,ORD,14,1
AS2441,DFW,ORD,4,1
AS2449,DEN,JFK,8,1
AS2451,IAD,DFW,19,1
AS2456,SEA,DEN,4,1
AS2463,ATL,SFO,10,1
AS2464,BOS,ATL,8,1
AS247,JFK,BOS,4,1
AS2475,BOS,DFW,14,1
AS2480,DEN,DFW,4,1
AS2487,IAD,BOS,6,1
AS2493,BOS,LAX,10,1
AS2499,BOS,SEA,1,1
AS2511,DEN,DFW,16,1
AS2528,ORD,DFW,7,1
AS2544,IAD,ATL,0,1
AS2549,ATL,BOS,2,1
AS2551,LAX,DEN,16,1
AS2552,JFK,SFO,13,1
AS2559,ORD,LAX,1,1
AS256,DEN,BOS,7,1
AS2560,SEA,BOS,20,1
AS2565,JFK,DEN,10,1
AS2566,DEN,ORD,19,1
AS2567,SFO,ATL,6,1
AS2569,SFO,JFK,3,1
AS2585,DEN,ORD,9,1
AS2589,LAX,ORD,8,1
AS2596,LAX,SFO,12,1
AS260,SEA,JFK,8,1
AS2613,SEA,ORD,19,1
AS2622,LAX,DEN,15,1
AS2634,BOS,DEN,8,1
AS2639,ATL,JFK,13,1
AS264,BOS,LAX,4,1
AS265,JFK,DEN,16,1
AS2654,DEN,LAX,5,1
AS2664,ORD,JFK,14,1
